symbol,DATE,actual_daily_return,predicted_return,same_side_as_oracle,daily_pnl_diff_oracle_minus_model,suggestion_pred,suggestion_oracle,daily_pnl_predicted,daily_pnl_oracle,equity_predicted,equity_oracle
LUCK,2026-03-04,-0.019947308995107216,-0.010735799,True,0.0,HOLD,HOLD,-0.0,-0.0,100000.0,100000.0
LUCK,2026-03-05,0.021070148489503282,0.005569085,True,0.0,BUY,BUY,2320.859999999989,2320.859999999989,102320.85999999999,102320.85999999999
LUCK,2026-03-06,-0.03959080309906471,-0.008236559,True,0.0,HOLD,HOLD,-0.0,-0.0,102320.85999999999,102320.85999999999
LUCK,2026-03-09,-0.09938909774436089,-0.002830581,True,0.0,HOLD,HOLD,-0.0,-0.0,102320.85999999999,102320.85999999999
LUCK,2026-03-10,0.09983476824071658,-0.0047044824,False,9712.08,HOLD,BUY,0.0,9712.08,102320.85999999999,112032.93999999999
LUCK,2026-03-11,-0.0010279117577292052,0.005798147,False,109.98000000001218,BUY,HOLD,-109.98000000001218,-0.0,102210.87999999998,112032.93999999999
LUCK,2026-03-12,-0.033032557648672856,0.00809518,False,3530.639999999995,BUY,HOLD,-3530.639999999995,-0.0,98680.23999999998,112032.93999999999
LUCK,2026-03-13,-0.02087312414733966,-0.0007904617,True,0.0,HOLD,HOLD,-0.0,-0.0,98680.23999999998,112032.93999999999
LUCK,2026-03-16,-0.044419673958478456,-0.0038213215,True,0.0,HOLD,HOLD,-0.0,-0.0,98680.23999999998,112032.93999999999
LUCK,2026-03-17,0.01131492228281461,-0.00035315243,False,1094.1599999999987,HOLD,BUY,0.0,1094.1599999999987,98680.23999999998,113127.09999999999
LUCK,2026-03-18,0.028086161654026887,0.011085861,True,0.0,BUY,BUY,2746.6799999999866,2746.6799999999866,101426.91999999997,115873.77999999997
LUCK,2026-03-19,-0.004712085939472033,0.008758968,False,473.7599999999859,BUY,HOLD,-473.7599999999859,-0.0,100953.15999999999,115873.77999999997
LUCK,2026-03-24,0.029223615612230525,-0.00094211043,False,2924.340000000001,HOLD,BUY,0.0,2924.340000000001,100953.15999999999,118798.11999999997
LUCK,2026-03-25,0.05413175620174138,0.0012552929,True,0.0,BUY,BUY,5575.139999999995,5575.139999999995,106528.29999999997,124373.25999999997
LUCK,2026-03-26,-0.04787137328242297,0.00091938814,False,5197.260000000002,BUY,HOLD,-5197.260000000002,-0.0,101331.03999999998,124373.25999999997
LUCK,2026-03-27,-0.011621562636403238,0.0055254716,False,1201.3199999999974,BUY,HOLD,-1201.3199999999974,-0.0,100129.71999999997,124373.25999999997
LUCK,2026-03-30,-0.04750207010764573,0.009254895,False,4853.22000000001,BUY,HOLD,-4853.22000000001,-0.0,95276.49999999997,124373.25999999997
LUCK,2026-03-31,0.034107044539105846,0.0012088493,True,0.0,BUY,BUY,3319.140000000011,3319.140000000011,98595.63999999998,127692.39999999998
LUCK,2026-04-01,0.09168861738496892,0.009346801,True,0.0,BUY,BUY,9227.039999999992,9227.039999999992,107822.67999999996,136919.43999999997
LUCK,2026-04-02,-0.027799168335130076,0.0038647393,False,3054.0599999999954,BUY,HOLD,-3054.0599999999954,-0.0,104768.61999999997,136919.43999999997
LUCK,2026-04-03,-0.020013201320131957,0.006169348,False,2137.5599999999954,BUY,HOLD,-2137.5599999999954,-0.0,102631.05999999998,136919.43999999997
LUCK,2026-04-06,0.021795942560012938,0.010401321,True,0.0,BUY,BUY,2281.379999999993,2281.379999999993,104912.43999999997,139200.81999999995
LUCK,2026-04-07,0.007541000896482686,0.0054953457,True,0.0,BUY,BUY,806.5200000000038,806.5200000000038,105718.95999999998,140007.33999999997
LUCK,2026-04-08,0.09999476604208102,0.0062050936,True,0.0,BUY,BUY,10775.219999999994,10775.219999999994,116494.17999999996,150782.55999999997
LUCK,2026-04-09,0.022934361097233236,0.005608776,True,0.0,BUY,BUY,2718.4800000000123,2718.4800000000123,119212.65999999997,153501.03999999998
